index,c_office_id,c_office_type_id,c_office_tree_id,c_office_type_type_code,c_office_l1,c_office_l2,c_office_l3,c_office_l4,c_office_l5
9709,60605,,180503,0,0,0,0,0,0
9710,60606,0,18,0,0,0,0,0,0
9711,60606,,180503,0,0,0,0,0,0
9712,60607,0,18,0,0,0,0,0,0
9713,60607,,180503,0,0,0,0,0,0
9714,60608,0,18,0,0,0,0,0,0
9715,60608,,180503,0,0,0,0,0,0
9716,60609,0,18,0,0,0,0,0,0
9717,60609,,180503,0,0,0,0,0,0
9718,60610,0,18,0,0,0,0,0,0
9719,60610,,180503,0,0,0,0,0,0
9720,60611,0,18,0,0,0,0,0,0
9721,60611,,180503,0,0,0,0,0,0
9722,60612,0,18,0,0,0,0,0,0
9723,60612,,18032401,0,0,0,0,0,0
9724,60613,0,18,0,0,0,0,0,0
9725,60613,,18032401,0,0,0,0,0,0
9726,60614,0,18,0,0,0,0,0,0
9727,60614,,18032401,0,0,0,0,0,0
9728,60615,0,18,0,0,0,0,0,0
9729,60615,,18032401,0,0,0,0,0,0
9730,60616,0,18,0,0,0,0,0,0
9731,60616,,18032401,0,0,0,0,0,0
9732,60617,0,18,0,0,0,0,0,0
9733,60617,,18032401,0,0,0,0,0,0
9734,60618,0,18,0,0,0,0,0,0
9735,60618,,18032401,0,0,0,0,0,0
9736,60619,0,18,0,0,0,0,0,0
9737,60619,,18032401,0,0,0,0,0,0
9738,60620,0,18,0,0,0,0,0,0
9739,60620,,18032401,0,0,0,0,0,0
9740,60621,0,18,0,0,0,0,0,0
9741,60621,,18032401,0,0,0,0,0,0
9742,60622,0,18,0,0,0,0,0,0
9743,60622,,18032401,0,0,0,0,0,0
9744,60623,0,18,0,0,0,0,0,0
9745,60623,,18032401,0,0,0,0,0,0
9746,60624,0,18,0,0,0,0,0,0
9747,60624,,1899,0,0,0,0,0,0
9748,60625,0,18,0,0,0,0,0,0
9749,60625,,1899,0,0,0,0,0,0
9750,60626,0,18,0,0,0,0,0,0
9751,60626,,1899,0,0,0,0,0,0
9752,60627,0,18,0,0,0,0,0,0
9753,60627,,1899,0,0,0,0,0,0
9754,60628,0,18,0,0,0,0,0,0
9755,60628,,18032510,0,0,0,0,0,0
9756,60629,0,18,0,0,0,0,0,0
9757,60629,,18032510,0,0,0,0,0,0
9758,60630,0,18,0,0,0,0,0,0
9759,60630,,18032510,0,0,0,0,0,0
9760,60631,0,18,0,0,0,0,0,0
9761,60631,,18032510,0,0,0,0,0,0
9762,60632,0,18,0,0,0,0,0,0
9763,60632,,18032510,0,0,0,0,0,0
9764,60633,0,18,0,0,0,0,0,0
9765,60633,,18032510,0,0,0,0,0,0
9766,60634,0,18,0,0,0,0,0,0
9767,60634,,18032510,0,0,0,0,0,0
9768,60635,0,18,0,0,0,0,0,0
9769,60635,,18032510,0,0,0,0,0,0
9770,60636,0,18,0,0,0,0,0,0
9771,60636,,18032510,0,0,0,0,0,0
9772,60637,0,18,0,0,0,0,0,0
9773,60637,,18032510,0,0,0,0,0,0
9774,60638,0,18,0,0,0,0,0,0
9775,60638,,18032510,0,0,0,0,0,0
9776,60639,0,18,0,0,0,0,0,0
9777,60639,,18032510,0,0,0,0,0,0
9778,60640,0,18,0,0,0,0,0,0
9779,60640,,18032510,0,0,0,0,0,0
9780,60641,0,18,0,0,0,0,0,0
9781,60641,,1899,0,0,0,0,0,0
9782,60642,0,18,0,0,0,0,0,0
9783,60642,,1899,0,0,0,0,0,0
9784,60643,0,18,0,0,0,0,0,0
9785,60643,,1899,0,0,0,0,0,0
9786,60644,0,18,0,0,0,0,0,0
9787,60644,,180504,0,0,0,0,0,0
9788,60645,0,18,0,0,0,0,0,0
9789,60645,,180504,0,0,0,0,0,0
9790,60646,0,18,0,0,0,0,0,0
9791,60646,,180504,0,0,0,0,0,0
9792,60647,0,18,0,0,0,0,0,0
9793,60647,,180504,0,0,0,0,0,0
9794,60648,0,18,0,0,0,0,0,0
9795,60648,,18070106,0,0,0,0,0,0
9796,60649,0,18,0,0,0,0,0,0
9797,60649,,18070106,0,0,0,0,0,0
9798,60650,0,18,0,0,0,0,0,0
9799,60650,,1899,0,0,0,0,0,0
9800,60651,0,18,0,0,0,0,0,0
9801,60651,,180705,0,0,0,0,0,0
9802,60652,0,18,0,0,0,0,0,0
9803,60652,,180705,0,0,0,0,0,0
9804,60653,0,18,0,0,0,0,0,0
9805,60653,,180705,0,0,0,0,0,0
9806,60654,0,18,0,0,0,0,0,0
9807,60654,,180705,0,0,0,0,0,0
9808,60655,0,18,0,0,0,0,0,0
9809,60655,,180705,0,0,0,0,0,0
9810,60656,0,18,0,0,0,0,0,0
9811,60656,,180705,0,0,0,0,0,0
9812,60657,0,18,0,0,0,0,0,0
9813,60657,,180705,0,0,0,0,0,0
9814,60658,0,18,0,0,0,0,0,0
9815,60658,,180705,0,0,0,0,0,0
9816,60659,0,18,0,0,0,0,0,0
9817,60659,,180705,0,0,0,0,0,0
9818,60660,0,18,0,0,0,0,0,0
9819,60660,,1899,0,0,0,0,0,0
9820,60661,0,18,0,0,0,0,0,0
9821,60661,,1899,0,0,0,0,0,0
9822,60662,0,18,0,0,0,0,0,0
9823,60662,,1899,0,0,0,0,0,0
9824,60663,0,18,0,0,0,0,0,0
9825,60663,,1899,0,0,0,0,0,0
9826,60664,0,18,0,0,0,0,0,0
9827,60664,,1899,0,0,0,0,0,0
9828,60665,0,18,0,0,0,0,0,0
9829,60665,,1899,0,0,0,0,0,0
9830,60666,0,18,0,0,0,0,0,0
9831,60666,,1899,0,0,0,0,0,0
9832,60667,0,18,0,0,0,0,0,0
9833,60667,,1899,0,0,0,0,0,0
9834,60668,0,18,0,0,0,0,0,0
9835,60668,,1899,0,0,0,0,0,0
9836,60669,0,18,0,0,0,0,0,0
9837,60669,,1899,0,0,0,0,0,0
9838,60670,0,18,0,0,0,0,0,0
9839,60670,,1899,0,0,0,0,0,0
9840,60671,0,18,0,0,0,0,0,0
9841,60671,,1899,0,0,0,0,0,0
9842,60672,0,18,0,0,0,0,0,0
9843,60672,,1899,0,0,0,0,0,0
9844,60673,0,18,0,0,0,0,0,0
9845,60673,,1899,0,0,0,0,0,0
9846,60674,0,18,0,0,0,0,0,0
9847,60674,,1899,0,0,0,0,0,0
9848,60675,0,18,0,0,0,0,0,0
9849,60675,,1899,0,0,0,0,0,0
9850,60676,0,18,0,0,0,0,0,0
9851,60676,,1899,0,0,0,0,0,0
9852,60677,0,18,0,0,0,0,0,0
9853,60677,,1899,0,0,0,0,0,0
9854,60678,0,18,0,0,0,0,0,0
9855,60678,,18032503,0,0,0,0,0,0
9856,60679,0,18,0,0,0,0,0,0
9857,60679,,18032503,0,0,0,0,0,0
9858,60680,0,18,0,0,0,0,0,0
9859,60680,,18032503,0,0,0,0,0,0
9860,60681,0,18,0,0,0,0,0,0
9861,60681,,18032503,0,0,0,0,0,0
9862,60682,0,18,0,0,0,0,0,0
9863,60682,,18032503,0,0,0,0,0,0
9864,60683,0,18,0,0,0,0,0,0
9865,60683,,18032503,0,0,0,0,0,0
9866,60684,0,18,0,0,0,0,0,0
9867,60684,,18032503,0,0,0,0,0,0
9868,60685,0,18,0,0,0,0,0,0
9869,60685,,18032503,0,0,0,0,0,0
9870,60686,0,18,0,0,0,0,0,0
9871,60686,,18032503,0,0,0,0,0,0
9872,60687,0,18,0,0,0,0,0,0
9873,60687,,18032503,0,0,0,0,0,0
9874,60688,0,18,0,0,0,0,0,0
9875,60688,,18032503,0,0,0,0,0,0
9876,60689,0,18,0,0,0,0,0,0
9877,60689,,18032503,0,0,0,0,0,0
9878,60690,0,18,0,0,0,0,0,0
9879,60690,,18032503,0,0,0,0,0,0
9880,60691,0,18,0,0,0,0,0,0
9881,60691,,18032503,0,0,0,0,0,0
9882,60692,0,18,0,0,0,0,0,0
9883,60692,,1899,0,0,0,0,0,0
9884,60693,0,18,0,0,0,0,0,0
9885,60693,,1899,0,0,0,0,0,0
9886,60694,0,18,0,0,0,0,0,0
9887,60694,,1899,0,0,0,0,0,0
9888,60695,0,18,0,0,0,0,0,0
9889,60695,,1899,0,0,0,0,0,0
9890,60696,0,18,0,0,0,0,0,0
9891,60696,,1899,0,0,0,0,0,0
9892,60697,0,18,0,0,0,0,0,0
9893,60697,,1899,0,0,0,0,0,0
9894,60698,0,18,0,0,0,0,0,0
9895,60698,,1899,0,0,0,0,0,0
9896,60699,0,18,0,0,0,0,0,0
9897,60699,,1899,0,0,0,0,0,0
9898,60700,0,18,0,0,0,0,0,0
9899,60700,,1899,0,0,0,0,0,0
9900,60701,0,18,0,0,0,0,0,0
9901,60701,,1899,0,0,0,0,0,0
9902,60702,0,18,0,0,0,0,0,0
9903,60702,,1899,0,0,0,0,0,0
9904,60703,0,18,0,0,0,0,0,0
9905,60703,,1899,0,0,0,0,0,0
9906,60704,0,18,0,0,0,0,0,0
9907,60704,,1899,0,0,0,0,0,0
9908,60705,0,18,0,0,0,0,0,0
9909,60705,,1899,0,0,0,0,0,0
9910,60706,0,18,0,0,0,0,0,0
9911,60706,,1899,0,0,0,0,0,0
9912,60707,0,18,0,0,0,0,0,0
9913,60707,,1899,0,0,0,0,0,0
9914,60708,0,18,0,0,0,0,0,0
9915,60708,,1899,0,0,0,0,0,0
9916,60709,0,18,0,0,0,0,0,0
9917,60709,,1899,0,0,0,0,0,0
9918,60710,0,18,0,0,0,0,0,0
9919,60710,,1899,0,0,0,0,0,0
9920,60711,0,18,0,0,0,0,0,0
9921,60711,,1899,0,0,0,0,0,0
9922,60712,0,18,0,0,0,0,0,0
9923,60712,,1899,0,0,0,0,0,0
9924,60713,0,18,0,0,0,0,0,0
9925,60713,,1899,0,0,0,0,0,0
9926,60714,0,18,0,0,0,0,0,0
9927,60714,,1899,0,0,0,0,0,0
9928,60715,0,18,0,0,0,0,0,0
9929,60715,,1899,0,0,0,0,0,0
9930,60716,0,18,0,0,0,0,0,0
9931,60716,,1899,0,0,0,0,0,0
9932,60717,0,18,0,0,0,0,0,0
9933,60717,,1899,0,0,0,0,0,0
9934,60718,0,18,0,0,0,0,0,0
9935,60718,,1806020203,0,0,0,0,0,0
9936,60719,0,18,0,0,0,0,0,0
9937,60719,,1806020203,0,0,0,0,0,0
9938,60720,0,18,0,0,0,0,0,0
9939,60720,,1806020203,0,0,0,0,0,0
9940,60721,0,18,0,0,0,0,0,0
9941,60721,,1806020203,0,0,0,0,0,0
9942,60722,0,18,0,0,0,0,0,0
9943,60722,,18050305,0,0,0,0,0,0
9944,60723,0,18,0,0,0,0,0,0
9945,60723,,18050305,0,0,0,0,0,0
9946,60724,0,18,0,0,0,0,0,0
9947,60724,,180304060301,0,0,0,0,0,0
9948,60725,0,18,0,0,0,0,0,0
9949,60725,,180304060301,0,0,0,0,0,0
9950,60726,0,18,0,0,0,0,0,0
9951,60726,,180304060301,0,0,0,0,0,0
9952,60727,0,18,0,0,0,0,0,0
9953,60727,,180304060301,0,0,0,0,0,0
9954,60728,0,18,0,0,0,0,0,0
9955,60728,,18070801,0,0,0,0,0,0
9956,60729,0,18,0,0,0,0,0,0
9957,60729,,1899,0,0,0,0,0,0
9958,60730,0,18,0,0,0,0,0,0
9959,60730,,1899,0,0,0,0,0,0
9960,60731,0,18,0,0,0,0,0,0
9961,60731,,1899,0,0,0,0,0,0
9962,60732,0,18,0,0,0,0,0,0
9963,60732,,1801060222,0,0,0,0,0,0
9964,60733,0,18,0,0,0,0,0,0
9965,60733,,180106022308,0,0,0,0,0,0
9966,60734,0,18,0,0,0,0,0,0
9967,60734,,180106022308,0,0,0,0,0,0
9968,60735,0,18,0,0,0,0,0,0
9969,60735,,180106022308,0,0,0,0,0,0
9970,60736,0,18,0,0,0,0,0,0
9971,60736,,180106022308,0,0,0,0,0,0
9972,60737,0,18,0,0,0,0,0,0
9973,60737,,180101010702,0,0,0,0,0,0
9974,60738,0,18,0,0,0,0,0,0
9975,60738,,180101010702,0,0,0,0,0,0
9976,60739,0,18,0,0,0,0,0,0
9977,60739,,180101010702,0,0,0,0,0,0
9978,60740,0,18,0,0,0,0,0,0
9979,60740,,180101010702,0,0,0,0,0,0
9980,60741,0,18,0,0,0,0,0,0
9981,60741,,1801010116,0,0,0,0,0,0
9982,60742,0,18,0,0,0,0,0,0
9983,60742,,1801010116,0,0,0,0,0,0
9984,60743,0,18,0,0,0,0,0,0
9985,60743,,1801010116,0,0,0,0,0,0
9986,60744,0,18,0,0,0,0,0,0
9987,60744,,1801010116,0,0,0,0,0,0
9988,60745,0,18,0,0,0,0,0,0
9989,60745,,1899,0,0,0,0,0,0
9990,60746,0,18,0,0,0,0,0,0
9991,60746,,1801010406,0,0,0,0,0,0
9992,60747,0,18,0,0,0,0,0,0
9993,60747,,1801010406,0,0,0,0,0,0
9994,60748,0,18,0,0,0,0,0,0
9995,60748,,1801010406,0,0,0,0,0,0
9996,60749,0,18,0,0,0,0,0,0
9997,60749,,1801010406,0,0,0,0,0,0
9998,60750,0,18,0,0,0,0,0,0
9999,60750,,1801020303,0,0,0,0,0,0
10000,60751,0,18,0,0,0,0,0,0
10001,60751,,1801020303,0,0,0,0,0,0
10002,60752,0,18,0,0,0,0,0,0
10003,60752,,1801060102,0,0,0,0,0,0
10004,60753,0,18,0,0,0,0,0,0
10005,60753,,1801060102,0,0,0,0,0,0
10006,60754,0,18,0,0,0,0,0,0
10007,60754,,1801060102,0,0,0,0,0,0
10008,60755,0,18,0,0,0,0,0,0
10009,60755,,1801060102,0,0,0,0,0,0
10010,60756,0,18,0,0,0,0,0,0
10011,60756,,1801060102,0,0,0,0,0,0
10012,60757,0,18,0,0,0,0,0,0
10013,60757,,1801060102,0,0,0,0,0,0
10014,60758,0,18,0,0,0,0,0,0
10015,60758,,1801060102,0,0,0,0,0,0
10016,60759,0,18,0,0,0,0,0,0
10017,60759,,1801060102,0,0,0,0,0,0
10018,60760,0,18,0,0,0,0,0,0
10019,60760,,1801060102,0,0,0,0,0,0
10020,60761,0,18,0,0,0,0,0,0
10021,60761,,1801060102,0,0,0,0,0,0
10022,60762,0,18,0,0,0,0,0,0
10023,60762,,1801060102,0,0,0,0,0,0
10024,60763,0,18,0,0,0,0,0,0
10025,60763,,1803190208,0,0,0,0,0,0
10026,60764,0,18,0,0,0,0,0,0
10027,60764,,1803190208,0,0,0,0,0,0
10028,60765,0,18,0,0,0,0,0,0
10029,60765,,1803040614,0,0,0,0,0,0
10030,60766,0,18,0,0,0,0,0,0
10031,60766,,1803040614,0,0,0,0,0,0
10032,60767,0,18,0,0,0,0,0,0
10033,60767,,1803040614,0,0,0,0,0,0
10034,60768,0,18,0,0,0,0,0,0
10035,60768,,1803080203,0,0,0,0,0,0
10036,60769,0,18,0,0,0,0,0,0
10037,60769,,1803080203,0,0,0,0,0,0
10038,60770,0,18,0,0,0,0,0,0
10039,60770,,1803080203,0,0,0,0,0,0
10040,60771,0,18,0,0,0,0,0,0
10041,60771,,1803080203,0,0,0,0,0,0
10042,60772,0,18,0,0,0,0,0,0
10043,60772,,1803080206,0,0,0,0,0,0
10044,60773,0,18,0,0,0,0,0,0
10045,60773,,1803080206,0,0,0,0,0,0
10046,60774,0,18,0,0,0,0,0,0
10047,60774,,1803080206,0,0,0,0,0,0
10048,60775,0,18,0,0,0,0,0,0
10049,60775,,1803080206,0,0,0,0,0,0
10050,60776,0,18,0,0,0,0,0,0
10051,60776,,1803080206,0,0,0,0,0,0
10052,60777,0,18,0,0,0,0,0,0
10053,60777,,1803080206,0,0,0,0,0,0
10054,60778,0,18,0,0,0,0,0,0
10055,60778,,18090106,0,0,0,0,0,0
10056,60779,0,18,0,0,0,0,0,0
10057,60779,,18090106,0,0,0,0,0,0
10058,60780,0,18,0,0,0,0,0,0
10059,60780,,18100101,0,0,0,0,0,0
10060,60781,0,18,0,0,0,0,0,0
10061,60781,,1801030204,0,0,0,0,0,0
10062,60782,0,18,0,0,0,0,0,0
10063,60782,,1801030204,0,0,0,0,0,0
10064,60783,0,18,0,0,0,0,0,0
10065,60783,,1801030204,0,0,0,0,0,0
10066,60784,0,18,0,0,0,0,0,0
10067,60784,,1801030204,0,0,0,0,0,0
10068,60785,0,18,0,0,0,0,0,0
10069,60785,,1803210301,0,0,0,0,0,0
10070,60786,0,18,0,0,0,0,0,0
10071,60786,,1803210301,0,0,0,0,0,0
10072,60787,0,18,0,0,0,0,0,0
10073,60787,,1899,0,0,0,0,0,0
10074,60788,0,18,0,0,0,0,0,0
10075,60788,,1899,0,0,0,0,0,0
10076,60789,0,18,0,0,0,0,0,0
10077,60789,,1899,0,0,0,0,0,0
10078,60790,0,18,0,0,0,0,0,0
10079,60790,,1899,0,0,0,0,0,0
10080,60791,0,18,0,0,0,0,0,0
10081,60791,,1899,0,0,0,0,0,0
10082,60792,0,18,0,0,0,0,0,0
10083,60792,,1899,0,0,0,0,0,0
10084,60793,0,18,0,0,0,0,0,0
10085,60793,,1899,0,0,0,0,0,0
10086,60794,0,18,0,0,0,0,0,0
10087,60794,,1899,0,0,0,0,0,0
10088,60795,0,18,0,0,0,0,0,0
10089,60795,,1899,0,0,0,0,0,0
10090,60796,0,18,0,0,0,0,0,0
10091,60796,,1899,0,0,0,0,0,0
10092,60797,0,18,0,0,0,0,0,0
10093,60797,,1899,0,0,0,0,0,0
10094,60798,0,18,0,0,0,0,0,0
10095,60798,,1899,0,0,0,0,0,0
10096,60799,0,18,0,0,0,0,0,0
10097,60799,,1899,0,0,0,0,0,0
10098,60800,0,18,0,0,0,0,0,0
10099,60800,,1899,0,0,0,0,0,0
10100,60801,0,18,0,0,0,0,0,0
10101,60801,,1899,0,0,0,0,0,0
10102,60802,0,18,0,0,0,0,0,0
10103,60802,,1899,0,0,0,0,0,0
10104,60803,0,18,0,0,0,0,0,0
10105,60803,,1899,0,0,0,0,0,0
10106,60804,0,18,0,0,0,0,0,0
10107,60804,,1899,0,0,0,0,0,0
10108,60805,0,18,0,0,0,0,0,0
10109,60805,,18010302190104,0,0,0,0,0,0
10110,60806,0,18,0,0,0,0,0,0
10111,60806,,18010302190104,0,0,0,0,0,0
10112,60807,0,18,0,0,0,0,0,0
10113,60807,,18010302190104,0,0,0,0,0,0
10114,60808,0,18,0,0,0,0,0,0
10115,60808,,18010302190104,0,0,0,0,0,0
10116,60809,0,18,0,0,0,0,0,0
10117,60809,,1803040207,0,0,0,0,0,0
10118,60810,0,18,0,0,0,0,0,0
10119,60810,,1803040207,0,0,0,0,0,0
10120,60811,0,18,0,0,0,0,0,0
10121,60811,,1803040207,0,0,0,0,0,0
10122,60812,0,18,0,0,0,0,0,0
10123,60812,,1803040207,0,0,0,0,0,0
10124,60813,0,18,0,0,0,0,0,0
10125,60813,,1803040207,0,0,0,0,0,0
10126,60814,0,18,0,0,0,0,0,0
10127,60814,,1803040207,0,0,0,0,0,0
10128,60815,0,18,0,0,0,0,0,0
10129,60815,,1803040207,0,0,0,0,0,0
10130,60816,0,18,0,0,0,0,0,0
10131,60816,,1803190405,0,0,0,0,0,0
10132,60817,0,18,0,0,0,0,0,0
10133,60817,,1899,0,0,0,0,0,0
10134,60818,0,18,0,0,0,0,0,0
10135,60818,,180101011801,0,0,0,0,0,0
10136,60819,0,18,0,0,0,0,0,0
10137,60819,,180101011801,0,0,0,0,0,0
10138,60820,0,18,0,0,0,0,0,0
10139,60820,,180101011801,0,0,0,0,0,0
10140,60821,0,18,0,0,0,0,0,0
10141,60821,,180101011801,0,0,0,0,0,0
10142,60822,0,18,0,0,0,0,0,0
10143,60822,,180101011801,0,0,0,0,0,0
10144,60823,0,18,0,0,0,0,0,0
10145,60823,,1899,0,0,0,0,0,0
10146,60824,0,18,0,0,0,0,0,0
10147,60824,,1899,0,0,0,0,0,0
10148,60825,0,18,0,0,0,0,0,0
10149,60825,,1899,0,0,0,0,0,0
10150,60826,0,18,0,0,0,0,0,0
10151,60826,,1899,0,0,0,0,0,0
10152,60827,0,18,0,0,0,0,0,0
10153,60827,,1899,0,0,0,0,0,0
10154,60828,0,18,0,0,0,0,0,0
10155,60828,,1899,0,0,0,0,0,0
10156,60829,0,18,0,0,0,0,0,0
10157,60829,,1899,0,0,0,0,0,0
10158,60830,0,18,0,0,0,0,0,0
10159,60830,,1803040601,0,0,0,0,0,0
10160,60831,0,18,0,0,0,0,0,0
10161,60831,,1803040601,0,0,0,0,0,0
10162,60832,0,18,0,0,0,0,0,0
10163,60832,,1803040601,0,0,0,0,0,0
10164,60833,0,18,0,0,0,0,0,0
10165,60833,,1803040601,0,0,0,0,0,0
10166,60834,0,18,0,0,0,0,0,0
10167,60834,,1803040601,0,0,0,0,0,0
10168,60835,0,18,0,0,0,0,0,0
10169,60835,,1803040601,0,0,0,0,0,0
10170,60836,0,18,0,0,0,0,0,0
10171,60836,,1803040601,0,0,0,0,0,0
10172,60837,0,18,0,0,0,0,0,0
10173,60837,,1803040601,0,0,0,0,0,0
10174,60838,0,18,0,0,0,0,0,0
10175,60838,,1803040601,0,0,0,0,0,0
10176,60839,0,18,0,0,0,0,0,0
10177,60839,,1803040601,0,0,0,0,0,0
10178,60840,0,18,0,0,0,0,0,0
10179,60840,,1803040601,0,0,0,0,0,0
10180,60841,0,18,0,0,0,0,0,0
10181,60841,,1803040601,0,0,0,0,0,0
10182,60842,0,18,0,0,0,0,0,0
10183,60842,,1803040601,0,0,0,0,0,0
10184,60843,0,18,0,0,0,0,0,0
10185,60843,,1803040601,0,0,0,0,0,0
10186,60844,0,18,0,0,0,0,0,0
10187,60844,,1803040601,0,0,0,0,0,0
10188,60845,0,18,0,0,0,0,0,0
10189,60845,,1803040601,0,0,0,0,0,0
10190,60846,0,18,0,0,0,0,0,0
10191,60846,,1803040601,0,0,0,0,0,0
10192,60847,0,18,0,0,0,0,0,0
10193,60847,,1803250134,0,0,0,0,0,0
10194,60848,0,18,0,0,0,0,0,0
10195,60848,,1803250134,0,0,0,0,0,0
10196,60849,0,18,0,0,0,0,0,0
10197,60849,,1803250134,0,0,0,0,0,0
10198,60850,0,18,0,0,0,0,0,0
10199,60850,,1803250134,0,0,0,0,0,0
10200,60851,0,18,0,0,0,0,0,0
10201,60851,,18032103,0,0,0,0,0,0
10202,60852,0,18,0,0,0,0,0,0
10203,60852,,18032103,0,0,0,0,0,0
10204,60853,0,18,0,0,0,0,0,0
10205,60853,,18032103,0,0,0,0,0,0
10206,60854,0,18,0,0,0,0,0,0
10207,60854,,18032103,0,0,0,0,0,0
10208,60855,0,18,0,0,0,0,0,0
10209,60855,,18032103,0,0,0,0,0,0
10210,60856,0,18,0,0,0,0,0,0
10211,60856,,180101020210,0,0,0,0,0,0
10212,60857,0,18,0,0,0,0,0,0
10213,60857,,180101020210,0,0,0,0,0,0
10214,60858,0,18,0,0,0,0,0,0
10215,60858,,1803040304,0,0,0,0,0,0
10216,60859,0,18,0,0,0,0,0,0
10217,60859,,1803040304,0,0,0,0,0,0
10218,60860,0,18,0,0,0,0,0,0
10219,60860,,1803040304,0,0,0,0,0,0
10220,60861,0,18,0,0,0,0,0,0
10221,60861,,1803040304,0,0,0,0,0,0
10222,60862,0,18,0,0,0,0,0,0
10223,60862,,1803040304,0,0,0,0,0,0
10224,60863,0,18,0,0,0,0,0,0
10225,60863,,1803040304,0,0,0,0,0,0
10226,60864,0,18,0,0,0,0,0,0
10227,60864,,1803040304,0,0,0,0,0,0
10228,60865,0,18,0,0,0,0,0,0
10229,60865,,1803040304,0,0,0,0,0,0
10230,60866,0,18,0,0,0,0,0,0
10231,60866,,1803040304,0,0,0,0,0,0
10232,60867,0,18,0,0,0,0,0,0
10233,60867,,1803040304,0,0,0,0,0,0
10234,60868,0,18,0,0,0,0,0,0
10235,60868,,1803040304,0,0,0,0,0,0
10236,60869,0,18,0,0,0,0,0,0
10237,60869,,180704,0,0,0,0,0,0
10238,60870,0,18,0,0,0,0,0,0
10239,60870,,180704,0,0,0,0,0,0
10240,60871,0,18,0,0,0,0,0,0
10241,60871,,180704,0,0,0,0,0,0
10242,60872,0,18,0,0,0,0,0,0
10243,60872,,180103021603,0,0,0,0,0,0
10244,60873,0,18,0,0,0,0,0,0
10245,60873,,1806010110,0,0,0,0,0,0
10246,60874,0,18,0,0,0,0,0,0
10247,60874,,1806010110,0,0,0,0,0,0
10248,60875,0,18,0,0,0,0,0,0
10249,60875,,1899,0,0,0,0,0,0
10250,60876,0,18,0,0,0,0,0,0
10251,60876,,1803190218,0,0,0,0,0,0
10252,60877,0,18,0,0,0,0,0,0
10253,60877,,180504,0,0,0,0,0,0
10254,60878,0,18,0,0,0,0,0,0
10255,60878,,180504,0,0,0,0,0,0
10256,60879,0,18,0,0,0,0,0,0
10257,60879,,180504,0,0,0,0,0,0
10258,60880,0,18,0,0,0,0,0,0
10259,60880,,180503,0,0,0,0,0,0
10260,60881,0,18,0,0,0,0,0,0
10261,60881,,180503,0,0,0,0,0,0
10262,60882,0,18,0,0,0,0,0,0
10263,60882,,180503,0,0,0,0,0,0
10264,60883,0,18,0,0,0,0,0,0
10265,60883,,180503,0,0,0,0,0,0
10266,60884,0,18,0,0,0,0,0,0
10267,60884,,180503,0,0,0,0,0,0
10268,60885,0,18,0,0,0,0,0,0
10269,60885,,180503,0,0,0,0,0,0
10270,60886,0,18,0,0,0,0,0,0
10271,60886,,180503,0,0,0,0,0,0
10272,60887,0,18,0,0,0,0,0,0
10273,60887,,180503,0,0,0,0,0,0
10274,60888,0,18,0,0,0,0,0,0
10275,60888,,180503,0,0,0,0,0,0
10276,60889,0,18,0,0,0,0,0,0
10277,60889,,180503,0,0,0,0,0,0
10278,60890,0,18,0,0,0,0,0,0
10279,60890,,1899,0,0,0,0,0,0
10280,60891,0,18,0,0,0,0,0,0
10281,60891,,1899,0,0,0,0,0,0
10282,60892,0,18,0,0,0,0,0,0
10283,60892,,1899,0,0,0,0,0,0
10284,60893,0,18,0,0,0,0,0,0
10285,60893,,1803040404,0,0,0,0,0,0
10286,60894,0,18,0,0,0,0,0,0
10287,60894,,1803040404,0,0,0,0,0,0
10288,60895,0,18,0,0,0,0,0,0
10289,60895,,1803040404,0,0,0,0,0,0
10290,60896,0,18,0,0,0,0,0,0
10291,60896,,1803040404,0,0,0,0,0,0
10292,60897,0,18,0,0,0,0,0,0
10293,60897,,1803040404,0,0,0,0,0,0
10294,60898,0,18,0,0,0,0,0,0
10295,60898,,1803040404,0,0,0,0,0,0
10296,60899,0,18,0,0,0,0,0,0
10297,60899,,1803040404,0,0,0,0,0,0
10298,60900,0,18,0,0,0,0,0,0
10299,60900,,1803040404,0,0,0,0,0,0
10300,60901,0,18,0,0,0,0,0,0
10301,60901,,1803040404,0,0,0,0,0,0
10302,60902,0,18,0,0,0,0,0,0
10303,60902,,1803040404,0,0,0,0,0,0
10304,60903,0,18,0,0,0,0,0,0
10305,60903,,1803040406,0,0,0,0,0,0
10306,60904,0,18,0,0,0,0,0,0
10307,60904,,1803040406,0,0,0,0,0,0
10308,60905,0,18,0,0,0,0,0,0
10309,60905,,1803040406,0,0,0,0,0,0
10310,60906,0,18,0,0,0,0,0,0
10311,60906,,1803040406,0,0,0,0,0,0
10312,60907,0,18,0,0,0,0,0,0
10313,60907,,1803040406,0,0,0,0,0,0
10314,60908,0,18,0,0,0,0,0,0
10315,60908,,1803040406,0,0,0,0,0,0
10316,60909,0,18,0,0,0,0,0,0
10317,60909,,1803040406,0,0,0,0,0,0
10318,60910,0,18,0,0,0,0,0,0
10319,60910,,1803040406,0,0,0,0,0,0
10320,60911,0,18,0,0,0,0,0,0
10321,60911,,1803040406,0,0,0,0,0,0
10322,60912,0,18,0,0,0,0,0,0
10323,60912,,1803040406,0,0,0,0,0,0
10324,60913,0,18,0,0,0,0,0,0
10325,60913,,1803040406,0,0,0,0,0,0
10326,60914,0,18,0,0,0,0,0,0
